rebalance_date,fund,family,method,ticker,weight
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,ADA-USD,0.08940726812199291
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,BCH-USD,0.003607278829075083
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,BTC-USD,0.24999999999999994
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,EOS-USD,0.0
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,ETC-USD,1.1389402438570095e-16
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,ETH-USD,0.0
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,LTC-USD,0.05770947752236621
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,TRX-USD,0.24999999999999994
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,XLM-USD,0.24999999999999994
2023-07-01,Crypto Minimum Variance,Crypto,min_variance,XRP-USD,0.09927597552656577
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,ADA-USD,0.048978468136976476
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,BCH-USD,0.09308508819465569
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,BTC-USD,0.25
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,EOS-USD,5.878077701536796e-17
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,ETC-USD,1.4634199229792517e-17
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,ETH-USD,0.24999999999999994
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,LTC-USD,0.045362584032526125
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,TRX-USD,0.25
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,XLM-USD,0.06257385963584162
2023-08-01,Crypto Minimum Variance,Crypto,min_variance,XRP-USD,6.220223553956667e-17
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,ADA-USD,0.11168122054828306
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,BCH-USD,0.0805666815622808
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,BTC-USD,0.25000000000000006
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,EOS-USD,0.025537472015037803
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,ETC-USD,0.0
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,ETH-USD,0.25000000000000006
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,LTC-USD,0.013056852229390207
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,TRX-USD,0.25000000000000006
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,XLM-USD,0.019157773645008036
2023-09-01,Crypto Minimum Variance,Crypto,min_variance,XRP-USD,1.1911297340417853e-17
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,ADA-USD,0.04910580394908191
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,BCH-USD,0.054699969763290904
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,BTC-USD,0.24999999999999994
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,EOS-USD,0.118053766189941
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,ETC-USD,3.470258257924552e-17
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,ETH-USD,0.25
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,LTC-USD,4.374782867643197e-17
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,TRX-USD,0.25
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,XLM-USD,0.02814046009768609
2023-10-01,Crypto Minimum Variance,Crypto,min_variance,XRP-USD,5.933998360241159e-17
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,ADA-USD,0.09713690405103459
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,BCH-USD,0.04900167588441262
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,BTC-USD,0.24999999999999997
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,EOS-USD,0.09998267977913958
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,ETC-USD,0.0
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,ETH-USD,0.25
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,LTC-USD,0.0
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,TRX-USD,0.24999999999999997
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,XLM-USD,0.0038787402854132905
2023-11-01,Crypto Minimum Variance,Crypto,min_variance,XRP-USD,1.8556479319422184e-17
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,ADA-USD,0.0450460982661618
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,BCH-USD,0.05316250390551004
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,BTC-USD,0.25000000000000006
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,EOS-USD,0.08719064995991808
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,ETC-USD,1.8548079378112627e-16
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,ETH-USD,0.25000000000000006
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,LTC-USD,0.03099656567203369
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,TRX-USD,0.25000000000000006
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,XLM-USD,0.03360418219637593
2023-12-01,Crypto Minimum Variance,Crypto,min_variance,XRP-USD,2.209335258808808e-17
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09073963880466493
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09038641817572912
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.13996196133300504
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.09546720867155492
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.09839204116365183
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09973577422182056
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09859050413740304
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10329879922484908
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09185947022592045
2021-01-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09156818404140116
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.08774765468897519
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.0922840576170024
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1390416734372096
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.09831048837566202
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.10404331310767832
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09657886259379156
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.1001338559283021
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.1078371469231448
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08143397559585687
2021-02-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09258897173237729
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09080663308645398
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09308634738217732
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.13817396141445923
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.09729036514225188
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.09922953073165644
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09962464032837513
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09995738246319053
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10604120555146465
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08167623790500406
2021-03-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09411369599496666
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.08962698629002287
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09410256240278972
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.15302419369975945
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.09311289617983862
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.09837150266995837
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.10249880530015545
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.10023881141202576
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10536167720790818
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.07515509502181313
2021-04-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08850746981572838
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09513982455796671
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09194418106770438
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.16070880082955785
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.09008765589205323
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.09757204146736366
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11101993953153423
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09983524487289835
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10070741309607469
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.07464049458453689
2021-05-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.07834440410030995
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09899580425928661
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08390683698683463
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1730233995885219
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07915797451777788
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08681109967395552
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11354704486552657
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09773868984118843
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10098099026338019
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08230451603885575
2021-06-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08353364396467267
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10031646521665487
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08545110739289238
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1697848091597196
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07962059824003104
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.0854868309892296
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11392450913421152
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09811083387119782
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10091430846153175
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08316125641475956
2021-07-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08322928111977189
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10140384719086444
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08588847215948296
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.16764425726157073
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07971465026117719
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08562282304850335
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11299300536229101
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09873002589586843
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.1010305002691812
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.0835349960082857
2021-08-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08343742254277486
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10009836753919812
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08651759138794059
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.16678216122766448
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08006824742767087
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08516515962872565
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11383275140380951
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09936755101789828
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.1031077375742991
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08323491276982738
2021-09-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08182552002296609
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10285377370642947
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08764262390774824
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1652512248587957
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07977275845608135
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08460034814294459
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11531331282526022
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.0994834565500741
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.0994965807947702
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.083581950849294
2021-10-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08200396990860216
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10380333340776754
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08761237764170797
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.16400341583291933
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07957351742963423
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.0847493163795166
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11542782057152455
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.0996497243711114
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.09958866952746143
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08341729763395667
2021-11-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08217452720440035
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10396252911656838
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08762810045834676
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.16057860850938052
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07896795821770486
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08407834717973503
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11444300706339922
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09766274555532911
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.09912732555672366
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08712066363594391
2021-12-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08643071470686867
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10318453022039364
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.0872418500864623
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.15586736262293657
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07804607425069086
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.0836207186411128
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11349524673943781
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09771428899078094
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.09978568078571254
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.08952820514112339
2022-01-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.0915160425213492
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10583408647068873
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08799953722772896
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.15577748632308688
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07590424463915539
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08066371260126934
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11554902095918429
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09615682830046353
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.09561319454582996
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09747504624334585
2022-02-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08902684268924713
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10467069254073498
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08847430928087388
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1535697036571442
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.0765799523423312
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08283460187701383
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11339099544133731
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09635798538852548
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.09932625410123304
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09831779269599167
2022-03-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.0864777126748143
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.10436654472141775
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.08766970291490474
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.15335522466796478
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07707081151986238
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08208206483432284
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.11391201971075271
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.0950733752940004
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10304433658660632
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09725271957932435
2022-04-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.08617320017084379
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09959114555219706
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.0880594129988881
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1486922535260034
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.07692916437768045
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08015029543883087
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.10963482202452968
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09420869257445229
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10718081558605293
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09971472924729251
2022-05-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09583866867407269
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.0913754123109745
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.1023533819857119
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.1314067441921031
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08829561456437683
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08799368077181596
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.1072846121272429
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.0934564617380817
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.10953554846190135
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09557711785487799
2022-06-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09272142599291383
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.0897392564142323
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.10132294009357776
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.12845616386665645
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08924380024486271
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.0898453149299877
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.10254395907289529
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09154317102045156
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.11512633227582762
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09654025990137122
2022-07-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09563880218013728
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09056145848641366
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09917692953088962
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.12949895232598224
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.0903777977577309
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.08227067346304734
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.10049489808391819
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.0922649726826058
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.11948773457571221
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.09800572453893677
2022-08-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09786085855476334
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09251965497913547
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09682501902852098
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.12698207117844448
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08823576172860748
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.0806692416757933
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09724531242483914
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09154832182796144
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.12165345811472343
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.10005541593740384
2022-09-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.10426574310457036
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.09027954228082952
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.0949874697408248
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.12493542031216531
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08655184245122481
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.07834531753499237
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.0964567335922737
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.091528258979933
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.13375604327752413
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.10019742413575056
2022-10-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.10296194769448191
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.087790374565428
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09506912871243259
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.12546910117492466
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08672416026339633
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.07683182608116462
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09554423173188868
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09153583755971559
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.13588097397997062
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.10221480670058984
2022-11-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.10293955923048909
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.08811394883438273
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.09654443868646195
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.12424871804791245
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08741634685518757
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.07568090373972666
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09262310494208063
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09274544059833485
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.14379414394241197
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.10049875265666539
2022-12-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09833420169683588
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.08888513490607995
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,BCH-USD,0.0956385359307365
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,BTC-USD,0.124407184918617
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,EOS-USD,0.08948443477135401
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,ETC-USD,0.07389635656623138
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,ETH-USD,0.09046629069881221
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,LTC-USD,0.09273051513840115
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,TRX-USD,0.14491064828165687
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,XLM-USD,0.10192409284050871
2023-01-01,Crypto Risk Parity,Crypto,risk_parity,XRP-USD,0.09765680594760212
2023-02-01,Crypto Risk Parity,Crypto,risk_parity,ADA-USD,0.08892765835536393
