date,fund,family,method,return,growth_of_one,drawdown
2023-01-05,Combined Maximum Sharpe,Combined,max_sharpe,0.012479657432832126,1.51984464072458,-0.053497795552620464
2023-01-06,Combined Maximum Sharpe,Combined,max_sharpe,0.021190513560222043,1.552050929193285,-0.03344092775449825
2023-01-09,Combined Maximum Sharpe,Combined,max_sharpe,-0.013332707434643026,1.531357888230685,-0.04632777708304747
2023-01-10,Combined Maximum Sharpe,Combined,max_sharpe,0.0053648235029468035,1.5395733530208882,-0.04121149392743495
2023-01-11,Combined Maximum Sharpe,Combined,max_sharpe,-0.0010925920639999797,1.5378912273934315,-0.04225905864022439
2023-01-12,Combined Maximum Sharpe,Combined,max_sharpe,0.0036799491001861047,1.5435505888318624,-0.038734620724855895
2023-01-13,Combined Maximum Sharpe,Combined,max_sharpe,0.0025594717117874578,1.5475012628996903,-0.0362742891790806
2023-01-17,Combined Maximum Sharpe,Combined,max_sharpe,-0.004540357538095269,1.5404750538754717,-0.040649948474862585
2023-01-18,Combined Maximum Sharpe,Combined,max_sharpe,-0.01803269093395945,1.5126961433374608,-0.057949611451493466
2023-01-19,Combined Maximum Sharpe,Combined,max_sharpe,0.0030381350132334364,1.5172919184549174,-0.055087535181814196
2023-01-20,Combined Maximum Sharpe,Combined,max_sharpe,0.005771426079688233,1.5260488566035881,-0.049634042739340134
2023-01-23,Combined Maximum Sharpe,Combined,max_sharpe,-0.005430237720567342,1.5177620485390306,-0.0547947558088
2023-01-24,Combined Maximum Sharpe,Combined,max_sharpe,-0.0026483966946189356,1.5137424125464618,-0.05729803425325253
2023-01-25,Combined Maximum Sharpe,Combined,max_sharpe,0.001196979893768512,1.5155543317786246,-0.056169638954437495
2023-01-26,Combined Maximum Sharpe,Combined,max_sharpe,0.01231814282345954,1.5342231464941865,-0.044543401765960944
2023-01-27,Combined Maximum Sharpe,Combined,max_sharpe,-0.012300159948000322,1.5153519563963835,-0.05629567074761199
2023-01-30,Combined Maximum Sharpe,Combined,max_sharpe,-0.0101182475200054,1.5000192502216405,-0.06584430473668834
2023-01-31,Combined Maximum Sharpe,Combined,max_sharpe,0.01063624184109888,1.5159738177333015,-0.05590839884462795
2023-02-01,Combined Maximum Sharpe,Combined,max_sharpe,-0.004235101253690926,1.5095535151172566,-0.05990672236828021
2023-02-02,Combined Maximum Sharpe,Combined,max_sharpe,-0.016267265184021957,1.4849972077773717,-0.07519946901323171
2023-02-03,Combined Maximum Sharpe,Combined,max_sharpe,-0.0013090463608292787,1.483053277586689,-0.076410075782813
2023-02-06,Combined Maximum Sharpe,Combined,max_sharpe,-0.003690226600623933,1.4775804749315962,-0.07981833188922749
2023-02-07,Combined Maximum Sharpe,Combined,max_sharpe,0.010141094210226019,1.492564757731068,-0.07048668290239324
2023-02-08,Combined Maximum Sharpe,Combined,max_sharpe,-0.0055450082841197075,1.4842884737848638,-0.07564084194589915
2023-02-09,Combined Maximum Sharpe,Combined,max_sharpe,-0.0021054885789051174,1.4811633213555093,-0.07758706959598838
2023-02-10,Combined Maximum Sharpe,Combined,max_sharpe,0.01881416861914311,1.509030177835982,-0.060232637186889315
2023-02-13,Combined Maximum Sharpe,Combined,max_sharpe,0.006649605332562383,1.5190646329535178,-0.05398355511975916
2023-02-14,Combined Maximum Sharpe,Combined,max_sharpe,0.00034637088796719693,1.5195907927193135,-0.05365588256371434
2023-02-15,Combined Maximum Sharpe,Combined,max_sharpe,-0.009936093416239897,1.5044919966483963,-0.06305884611847046
2023-02-16,Combined Maximum Sharpe,Combined,max_sharpe,-0.009775943857655066,1.4897841673548702,-0.07221833023674284
2023-02-17,Combined Maximum Sharpe,Combined,max_sharpe,0.00029517775446997,1.490223918500035,-0.07194446972682367
2023-02-21,Combined Maximum Sharpe,Combined,max_sharpe,-0.008862586691553945,1.4770166798325013,-0.0801694423184457
2023-02-22,Combined Maximum Sharpe,Combined,max_sharpe,-0.006862004241122099,1.4668813851112827,-0.08648132350637017
2023-02-23,Combined Maximum Sharpe,Combined,max_sharpe,0.0029532147676821236,1.4712134008802313,-0.0837835066603958
2023-02-24,Combined Maximum Sharpe,Combined,max_sharpe,-0.0053356130518760585,1.4633635754563998,-0.08867208334060273
2023-02-27,Combined Maximum Sharpe,Combined,max_sharpe,0.0015235102226579334,1.4655930248230729,-0.08728366594337855
2023-02-28,Combined Maximum Sharpe,Combined,max_sharpe,-0.00741071571741411,1.454731931558684,-0.09404754722571262
2023-03-01,Combined Maximum Sharpe,Combined,max_sharpe,0.009363285634013539,1.4683530021547881,-0.08556485563955174
2023-03-02,Combined Maximum Sharpe,Combined,max_sharpe,0.006309211937757785,1.4776171524448254,-0.07979549051044776
2023-03-03,Combined Maximum Sharpe,Combined,max_sharpe,0.010295282196852882,1.4928296380081552,-0.07032172540643611
2023-03-06,Combined Maximum Sharpe,Combined,max_sharpe,0.0025752146574888647,1.4966739947730876,-0.06792760428695377
2023-03-07,Combined Maximum Sharpe,Combined,max_sharpe,-0.015570841795559676,1.4733695207809476,-0.08244075610260992
2023-03-08,Combined Maximum Sharpe,Combined,max_sharpe,-0.0034435713114882964,1.4682958677679652,-0.08560043679148577
2023-03-09,Combined Maximum Sharpe,Combined,max_sharpe,-0.017647652615383924,1.4423838923569925,-0.10173744263464846
2023-03-10,Combined Maximum Sharpe,Combined,max_sharpe,-0.011931659923900363,1.4251738582736773,-0.11245520599150471
2023-03-13,Combined Maximum Sharpe,Combined,max_sharpe,-0.007592187784912696,1.414353670715515,-0.11919361273513884
2023-03-14,Combined Maximum Sharpe,Combined,max_sharpe,0.008363497574557323,1.4261826142101104,-0.11182699065159463
2023-03-15,Combined Maximum Sharpe,Combined,max_sharpe,-0.024412574413540722,1.391365825013408,-0.13350958033441107
2023-03-16,Combined Maximum Sharpe,Combined,max_sharpe,0.006445606245731999,1.4003340212652127,-0.1279245242735474
2023-03-17,Combined Maximum Sharpe,Combined,max_sharpe,-0.016318954571533064,1.3774820339872134,-0.14215588434487558
2023-03-20,Combined Maximum Sharpe,Combined,max_sharpe,0.020538392798639567,1.4057733010743116,-0.12453714493754908
2023-03-21,Combined Maximum Sharpe,Combined,max_sharpe,0.01347847142060826,1.4247209763366957,-0.11273724386578587
2023-03-22,Combined Maximum Sharpe,Combined,max_sharpe,-0.018011580144658423,1.3990595002876314,-0.12871824810726773
2023-03-23,Combined Maximum Sharpe,Combined,max_sharpe,-0.0003763385897009126,1.3985329802083855,-0.12904614505300716
2023-03-24,Combined Maximum Sharpe,Combined,max_sharpe,0.003956652566206571,1.4040664893134513,-0.1256000832477837
2023-03-27,Combined Maximum Sharpe,Combined,max_sharpe,0.011857786424109257,1.420715609868979,-0.11523163578567708
2023-03-28,Combined Maximum Sharpe,Combined,max_sharpe,0.0071915870153393905,1.4309328098014027,-0.10886874710601036
2023-03-29,Combined Maximum Sharpe,Combined,max_sharpe,0.008141429966385698,1.4425826490590044,-0.10161366441971642
2023-03-30,Combined Maximum Sharpe,Combined,max_sharpe,0.005360712301491958,1.450315919611734,-0.09679767373907877
2023-03-31,Combined Maximum Sharpe,Combined,max_sharpe,0.010331881495026257,1.4653004118235122,-0.08746589433811902
2023-04-03,Combined Maximum Sharpe,Combined,max_sharpe,0.0205316928345308,1.495385509789384,-0.06873002437963605
2023-04-04,Combined Maximum Sharpe,Combined,max_sharpe,-0.006693611563575662,1.4853759800490545,-0.07496358385725921
2023-04-05,Combined Maximum Sharpe,Combined,max_sharpe,0.013581896630460008,1.5055502030674488,-0.06239983487379741
2023-04-06,Combined Maximum Sharpe,Combined,max_sharpe,-0.0034541565088120484,1.50034979703418,-0.06563845258683143
2023-04-10,Combined Maximum Sharpe,Combined,max_sharpe,-0.0008109067683009234,1.4991331532289458,-0.06639613268966904
2023-04-11,Combined Maximum Sharpe,Combined,max_sharpe,0.003630666081934891,1.5045760051206782,-0.06300652879466218
2023-04-12,Combined Maximum Sharpe,Combined,max_sharpe,0.0015233765792842416,1.506868040968632,-0.06157913488568578
2023-04-13,Combined Maximum Sharpe,Combined,max_sharpe,0.007783011910407206,1.5185960128789027,-0.05427539411552651
2023-04-14,Combined Maximum Sharpe,Combined,max_sharpe,0.0006193182356425109,1.5195365070822524,-0.05368968962120657
2023-04-17,Combined Maximum Sharpe,Combined,max_sharpe,0.00038820870505809906,1.5201264043819553,-0.053322323721031295
2023-04-18,Combined Maximum Sharpe,Combined,max_sharpe,0.002673266949022112,1.5241901080571254,-0.05079160157765772
2023-04-19,Combined Maximum Sharpe,Combined,max_sharpe,-0.0010337565671944045,1.5226144665232686,-0.05177285199316284
2023-04-20,Combined Maximum Sharpe,Combined,max_sharpe,-0.013484633443790375,1.50208256856599,-0.06455934750548575
2023-04-21,Combined Maximum Sharpe,Combined,max_sharpe,0.004565234315544802,1.5089399274527893,-0.06028884173856208
2023-04-24,Combined Maximum Sharpe,Combined,max_sharpe,0.0016430506751685385,1.5114191922193794,-0.058744848685517215
2023-04-25,Combined Maximum Sharpe,Combined,max_sharpe,-0.004833452248986636,1.504113819725585,-0.06329436051350845
2023-04-26,Combined Maximum Sharpe,Combined,max_sharpe,-0.013198993104467916,1.4842610317906921,-0.0756579317900069
2023-04-27,Combined Maximum Sharpe,Combined,max_sharpe,0.008038399355476166,1.496192114711997,-0.06822770110466803
2023-04-28,Combined Maximum Sharpe,Combined,max_sharpe,0.0015848606320234444,1.4985633706925479,-0.0667509718701389
2023-05-01,Combined Maximum Sharpe,Combined,max_sharpe,0.0018605667009801638,1.5013515477993669,-0.0650145998046785
2023-05-02,Combined Maximum Sharpe,Combined,max_sharpe,-0.013073307264456876,1.481723917703018,-0.07723795122921306
2023-05-03,Combined Maximum Sharpe,Combined,max_sharpe,-0.018828834845057263,1.4538247827706166,-0.0946124854468049
2023-05-04,Combined Maximum Sharpe,Combined,max_sharpe,-0.006530337189010813,1.4443308167253839,-0.10052497120355774
2023-05-05,Combined Maximum Sharpe,Combined,max_sharpe,0.016649238935594574,1.4683778255950872,-0.08554939653252502
2023-05-08,Combined Maximum Sharpe,Combined,max_sharpe,0.0016256367098847573,1.4707648744923554,-0.08406283206215204
2023-05-09,Combined Maximum Sharpe,Combined,max_sharpe,-0.00014487583045226778,1.4705517962097632,-0.08419552921999918
2023-05-10,Combined Maximum Sharpe,Combined,max_sharpe,-0.003784152847755058,1.4649870034423647,-0.08766107331608808
2023-05-11,Combined Maximum Sharpe,Combined,max_sharpe,-0.006397147267257514,1.4556152658367256,-0.09349743978773672
2023-05-12,Combined Maximum Sharpe,Combined,max_sharpe,-0.0026879356293310636,1.4517026657010847,-0.09593406031741114
2023-05-15,Combined Maximum Sharpe,Combined,max_sharpe,0.006568740559841331,1.4612385238821053,-0.08999548571064708
2023-05-16,Combined Maximum Sharpe,Combined,max_sharpe,-0.011052594249265149,1.445088047376241,-0.10005339637208699
2023-05-17,Combined Maximum Sharpe,Combined,max_sharpe,0.011693056786102085,1.4619855439751288,-0.08953026963140609
2023-05-18,Combined Maximum Sharpe,Combined,max_sharpe,0.006716048133735888,1.4718043092592918,-0.0834155110979411
2023-05-19,Combined Maximum Sharpe,Combined,max_sharpe,-0.00030134698111256367,1.471360785473908,-0.08369172106660638
2023-05-22,Combined Maximum Sharpe,Combined,max_sharpe,-0.003710385466739701,1.4659014697991548,-0.0870915779878142
2023-05-23,Combined Maximum Sharpe,Combined,max_sharpe,-0.00769370113649233,1.4546232619949753,-0.09411522255176274
2023-05-24,Combined Maximum Sharpe,Combined,max_sharpe,-0.0031923832201687583,1.4499795471017154,-0.09700715391469483
2023-05-25,Combined Maximum Sharpe,Combined,max_sharpe,0.013967515584303153,1.4702321590227794,-0.08439458726448412
2023-05-26,Combined Maximum Sharpe,Combined,max_sharpe,0.0013528625072439836,1.4722211809876657,-0.08315589903016452
2023-05-30,Combined Maximum Sharpe,Combined,max_sharpe,-0.000647739206410824,1.4712675656082317,-0.08374977490052904
2023-05-31,Combined Maximum Sharpe,Combined,max_sharpe,-0.006190204731699192,1.462160118162008,-0.08942155137936025
2023-06-01,Combined Maximum Sharpe,Combined,max_sharpe,0.007282509635142101,1.4728083133106433,-0.08279025505372772
2023-06-02,Combined Maximum Sharpe,Combined,max_sharpe,0.012066965402130592,1.490580640271333,-0.0717223167949641
2023-06-05,Combined Maximum Sharpe,Combined,max_sharpe,-0.007463070868830687,1.479456331317281,-0.0786501189306773
2023-06-06,Combined Maximum Sharpe,Combined,max_sharpe,-0.004968374200960683,1.4721058386493164,-0.08322772990984029
2023-06-07,Combined Maximum Sharpe,Combined,max_sharpe,-0.0033896411330145452,1.4671159281464798,-0.08633525890614502
2023-06-08,Combined Maximum Sharpe,Combined,max_sharpe,0.01606884691998692,1.4906907894097403,-0.07165372004531823
2023-06-09,Combined Maximum Sharpe,Combined,max_sharpe,0.0027523311809688135,1.4947936641506157,-0.06909860363226261
2023-06-12,Combined Maximum Sharpe,Combined,max_sharpe,0.00391031378990144,1.500638776428601,-0.06545848706500734
2023-06-13,Combined Maximum Sharpe,Combined,max_sharpe,0.005087675015622424,1.508273538838911,-0.060703843558586046
2023-06-14,Combined Maximum Sharpe,Combined,max_sharpe,-0.006520595156037828,1.4984386977075779,-0.06682861352636293
2023-06-15,Combined Maximum Sharpe,Combined,max_sharpe,0.007078225621955028,1.5090449848906207,-0.06022341590894997
2023-06-16,Combined Maximum Sharpe,Combined,max_sharpe,-0.0011555115924926506,1.5073012659169867,-0.061309338646220235
2023-06-20,Combined Maximum Sharpe,Combined,max_sharpe,-0.006906384497003683,1.4968912638217435,-0.0677922972772762
2023-06-21,Combined Maximum Sharpe,Combined,max_sharpe,0.003627079325804176,1.5023206071777282,-0.06441110599137523
2023-06-22,Combined Maximum Sharpe,Combined,max_sharpe,-0.0010135180799044478,1.5007979780805405,-0.06535934225081075
2023-06-23,Combined Maximum Sharpe,Combined,max_sharpe,-0.007094911337568372,1.4901499494904573,-0.07199053485002782
2023-06-26,Combined Maximum Sharpe,Combined,max_sharpe,-0.00586697624211817,1.4814072751396032,-0.07743514433452348
2023-06-27,Combined Maximum Sharpe,Combined,max_sharpe,0.006426305526357207,1.4909272508986187,-0.07150646070413746
2023-06-28,Combined Maximum Sharpe,Combined,max_sharpe,-0.0025813815068942148,1.4870785988650244,-0.0739032567557465
2023-06-29,Combined Maximum Sharpe,Combined,max_sharpe,0.003960900231138381,1.4929687688309898,-0.07023507995137379
2023-06-30,Combined Maximum Sharpe,Combined,max_sharpe,0.012463350925049653,1.5115761625170696,-0.058647093475007184
2023-07-03,Combined Maximum Sharpe,Combined,max_sharpe,-0.0034740480161104146,1.5063248743484774,-0.06191739867238011
2023-07-05,Combined Maximum Sharpe,Combined,max_sharpe,-0.0029154720006649157,1.5019332263534093,-0.06465235223086163
2023-07-06,Combined Maximum Sharpe,Combined,max_sharpe,-0.008554208097794606,1.4890853769861903,-0.07265351065366155
2023-07-07,Combined Maximum Sharpe,Combined,max_sharpe,0.0023684298656096456,1.492612171265487,-0.0704571555325254
2023-07-10,Combined Maximum Sharpe,Combined,max_sharpe,0.01459468012201667,1.5143963684513355,-0.05689077505781315
2023-07-11,Combined Maximum Sharpe,Combined,max_sharpe,0.008166502153900057,1.5267636896561518,-0.049188871540959744
2023-07-12,Combined Maximum Sharpe,Combined,max_sharpe,0.006912354426184773,1.5373172214040849,-0.04261652802868998
2023-07-13,Combined Maximum Sharpe,Combined,max_sharpe,0.05470712038933295,1.621419419712033,0.0
2023-07-14,Combined Maximum Sharpe,Combined,max_sharpe,-0.015103028077127526,1.5969310766913225,-0.01510302807712749
2023-07-17,Combined Maximum Sharpe,Combined,max_sharpe,-0.003790218289454544,1.5908783593174487,-0.018836002593337953
2023-07-18,Combined Maximum Sharpe,Combined,max_sharpe,0.009608769124116873,1.606164742176684,-0.00940822426936161
2023-07-19,Combined Maximum Sharpe,Combined,max_sharpe,0.0016950569442056446,1.6088872828764489,-0.007729114801036441
2023-07-20,Combined Maximum Sharpe,Combined,max_sharpe,0.0018916741690260842,1.6119307733903407,-0.005852061598829006
2023-07-21,Combined Maximum Sharpe,Combined,max_sharpe,-0.0025811006074552226,1.6077702178919673,-0.008418057446536564
2023-07-24,Combined Maximum Sharpe,Combined,max_sharpe,-0.007747246449441107,1.5953144257798866,-0.016100087130313745
2023-07-25,Combined Maximum Sharpe,Combined,max_sharpe,0.009570423633336595,1.610582260662973,-0.00668374815134809
2023-07-26,Combined Maximum Sharpe,Combined,max_sharpe,0.005880823634635699,1.6200538108870048,-0.0008422304608086684
2023-07-27,Combined Maximum Sharpe,Combined,max_sharpe,-0.001962497740945385,1.6168744589429291,-0.002803075326377358
2023-07-28,Combined Maximum Sharpe,Combined,max_sharpe,0.004528650093054915,1.624196717611879,0.0
2023-07-31,Combined Maximum Sharpe,Combined,max_sharpe,-0.0004474012122159369,1.6234700500315422,-0.00044740121221598095
2023-08-01,Combined Maximum Sharpe,Combined,max_sharpe,0.0007463975755826009,1.6246818041409168,0.0
2023-08-02,Combined Maximum Sharpe,Combined,max_sharpe,-0.01513104394989539,1.6000986723578652,-0.015131043949895395
2023-08-03,Combined Maximum Sharpe,Combined,max_sharpe,-0.003484953655318819,1.5945224026407607,-0.01856326661829233
2023-08-04,Combined Maximum Sharpe,Combined,max_sharpe,-0.0015326013844395238,1.5920786353989536,-0.020067417914612973
2023-08-07,Combined Maximum Sharpe,Combined,max_sharpe,0.01883213752711015,1.6220608792147604,-0.0016131927614849717
2023-08-08,Combined Maximum Sharpe,Combined,max_sharpe,0.0007924386142714921,1.6233462628901494,-0.000822032503449921
2023-08-09,Combined Maximum Sharpe,Combined,max_sharpe,-0.0037946426779395057,1.6171862438799127,-0.0046135558617691474
2023-08-10,Combined Maximum Sharpe,Combined,max_sharpe,-0.0033612122031545233,1.6117505377422099,-0.00795926092466126
2023-08-11,Combined Maximum Sharpe,Combined,max_sharpe,-0.000654195825544125,1.6106961372686004,-0.008608249834934023
2023-08-14,Combined Maximum Sharpe,Combined,max_sharpe,0.009968703706621014,1.62675268982243,0.0
2023-08-15,Combined Maximum Sharpe,Combined,max_sharpe,-0.011469147255001151,1.6080952236753874,-0.011469147255001144
2023-08-16,Combined Maximum Sharpe,Combined,max_sharpe,-0.015273538173337249,1.58353391989022,-0.02656751096992349
2023-08-17,Combined Maximum Sharpe,Combined,max_sharpe,-0.02802586877140479,1.5391540060563085,-0.05384880216530241
2023-08-18,Combined Maximum Sharpe,Combined,max_sharpe,0.0034026505707639167,1.5443912093135095,-0.05062938025196129
2023-08-21,Combined Maximum Sharpe,Combined,max_sharpe,0.004555736845098101,1.5514270492490247,-0.04630429753992138
2023-08-22,Combined Maximum Sharpe,Combined,max_sharpe,-0.008209967119271175,1.5386898841867425,-0.05413410789890882
2023-08-23,Combined Maximum Sharpe,Combined,max_sharpe,0.01696510966311685,1.5647939268094992,-0.03808738931281186
2023-08-24,Combined Maximum Sharpe,Combined,max_sharpe,-0.01486567814060425,1.541532203937177,-0.052386872582675936
2023-08-25,Combined Maximum Sharpe,Combined,max_sharpe,0.0039451423829972,1.5476137679696849,-0.04864840387101721
2023-08-28,Combined Maximum Sharpe,Combined,max_sharpe,0.005686028263592941,1.556413543595486,-0.043238991806813565
2023-08-29,Combined Maximum Sharpe,Combined,max_sharpe,0.026028813177582162,1.5969251409487915,-0.01833563826895801
2023-08-30,Combined Maximum Sharpe,Combined,max_sharpe,-0.0009345358492004567,1.5954327571560853,-0.01925303880687812
2023-08-31,Combined Maximum Sharpe,Combined,max_sharpe,-0.01004059617966924,1.5794136611096647,-0.02910032299865606
2023-09-01,Combined Maximum Sharpe,Combined,max_sharpe,-0.0019027168159225305,1.5764084841773736,-0.030947670140660355
2023-09-05,Combined Maximum Sharpe,Combined,max_sharpe,-0.011526022033792039,1.5582387652544885,-0.042116988646516584
2023-09-06,Combined Maximum Sharpe,Combined,max_sharpe,-0.00337509327231846,1.5529795640812123,-0.045349933153803756
2023-09-07,Combined Maximum Sharpe,Combined,max_sharpe,0.00206485707903809,1.5561862449277069,-0.04337871720527231
2023-09-08,Combined Maximum Sharpe,Combined,max_sharpe,0.002916252918460388,1.560724477606145,-0.04058896759746089
2023-09-11,Combined Maximum Sharpe,Combined,max_sharpe,0.0003602361341242472,1.561286706958391,-0.040243353076112154
2023-09-12,Combined Maximum Sharpe,Combined,max_sharpe,0.007080913572839684,1.5723420431927866,-0.033447399208285766
2023-09-13,Combined Maximum Sharpe,Combined,max_sharpe,-0.003108403248821843,1.567454570077467,-0.036451834452743914
2023-09-14,Combined Maximum Sharpe,Combined,max_sharpe,0.01490149108210428,1.59081198037508,-0.02209353005666348
2023-09-15,Combined Maximum Sharpe,Combined,max_sharpe,-0.00843988546350528,1.5773857094667423,-0.030346948657006045
2023-09-18,Combined Maximum Sharpe,Combined,max_sharpe,0.007111516175109757,1.588603313454002,-0.023451245298135803
2023-09-19,Combined Maximum Sharpe,Combined,max_sharpe,-0.0018282708281711101,1.585698916358478,-0.02523664089864408
2023-09-20,Combined Maximum Sharpe,Combined,max_sharpe,-0.004736778834203753,1.5781878112940513,-0.02985387934639283
2023-09-21,Combined Maximum Sharpe,Combined,max_sharpe,-0.013789913144553833,1.5564247384505128,-0.04323211008773187
2023-09-22,Combined Maximum Sharpe,Combined,max_sharpe,-0.0010005644240540657,1.5548674352285015,-0.044189418000455394
2023-09-25,Combined Maximum Sharpe,Combined,max_sharpe,0.0055789023469073225,1.5635418888120274,-0.03885704410133939
2023-09-26,Combined Maximum Sharpe,Combined,max_sharpe,-0.005387117910388827,1.5551189042991649,-0.04403483453350521
2023-09-27,Combined Maximum Sharpe,Combined,max_sharpe,0.00795295602039445,1.56748669655154,-0.03643208561552114
2023-09-28,Combined Maximum Sharpe,Combined,max_sharpe,0.008491567273637791,1.5807971152858398,-0.028249883847806356
2023-09-29,Combined Maximum Sharpe,Combined,max_sharpe,-0.012452868934375617,1.5611116559973461,-0.04035096068121391
2023-10-02,Combined Maximum Sharpe,Combined,max_sharpe,0.0017786855085503341,1.5638883826770977,-0.03864404684168332
2023-10-03,Combined Maximum Sharpe,Combined,max_sharpe,-0.01575581129671189,1.5392480524305174,-0.0537909898286163
2023-10-04,Combined Maximum Sharpe,Combined,max_sharpe,0.002988860687761804,1.5438486504231408,-0.05096290291570915
2023-10-05,Combined Maximum Sharpe,Combined,max_sharpe,-0.0030218037271339954,1.5391834428171614,-0.05383070675286694
2023-10-06,Combined Maximum Sharpe,Combined,max_sharpe,0.009542409060298986,1.553870960847362,-0.04480197231640881
2023-10-09,Combined Maximum Sharpe,Combined,max_sharpe,0.005061058727590198,1.5617351930353074,-0.03996765900182386
2023-10-10,Combined Maximum Sharpe,Combined,max_sharpe,0.0037787390301808584,1.567636582764037,-0.03633994732465806
2023-10-11,Combined Maximum Sharpe,Combined,max_sharpe,0.011736131542875276,1.5860345719107791,-0.025030306183846274
2023-10-12,Combined Maximum Sharpe,Combined,max_sharpe,-0.0017438986034888889,1.5832686884357388,-0.02673055447133632
2023-10-13,Combined Maximum Sharpe,Combined,max_sharpe,-0.003985763064021375,1.57695815457695,-0.03060977587866498
2023-10-16,Combined Maximum Sharpe,Combined,max_sharpe,0.01262512379686888,1.5968674465009658,-0.01837110429165878
2023-10-17,Combined Maximum Sharpe,Combined,max_sharpe,-0.0016788512898840884,1.5941865435286338,-0.020019113229406194
2023-10-18,Combined Maximum Sharpe,Combined,max_sharpe,-0.01432574691882936,1.5713486305646391,-0.034058071398571754
2023-10-19,Combined Maximum Sharpe,Combined,max_sharpe,-0.010060780992791531,1.5555396361292055,-0.04377620159398532
2023-10-20,Combined Maximum Sharpe,Combined,max_sharpe,-0.0050328161029546395,1.5477108911997104,-0.048588700124631456
2023-10-23,Combined Maximum Sharpe,Combined,max_sharpe,0.009855937668247017,1.5629650332718417,-0.03921164965619406
2023-10-24,Combined Maximum Sharpe,Combined,max_sharpe,0.00724010265446251,1.5742810605580655,-0.03225544337049302
2023-10-25,Combined Maximum Sharpe,Combined,max_sharpe,-0.01363572230752832,1.5528146011822945,-0.04545133940931512
2023-10-26,Combined Maximum Sharpe,Combined,max_sharpe,-0.018857910385940473,1.523531762587219,-0.06345213250975379
2023-10-27,Combined Maximum Sharpe,Combined,max_sharpe,-0.01259824668648249,1.5043379336074536,-0.07525099357809495
2023-10-30,Combined Maximum Sharpe,Combined,max_sharpe,0.014843839563888855,1.5266680845437945,-0.061524167689902765
2023-10-31,Combined Maximum Sharpe,Combined,max_sharpe,-0.009402543458581877,1.5123135215320416,-0.07034822748802716
2023-11-01,Combined Maximum Sharpe,Combined,max_sharpe,0.0018793202276620826,1.5151556429236237,-0.06860111410726344
2023-11-02,Combined Maximum Sharpe,Combined,max_sharpe,0.008639508613614653,1.5282458431516293,-0.06055428540988206
2023-11-03,Combined Maximum Sharpe,Combined,max_sharpe,0.011259862380777214,1.5454536810295114,-0.04997625594938648
2023-11-06,Combined Maximum Sharpe,Combined,max_sharpe,0.005373588228574108,1.5537583127376982,-0.044871219541490204
2023-11-07,Combined Maximum Sharpe,Combined,max_sharpe,0.00041750870402895636,1.5544070203572236,-0.04447244496218017
2023-11-08,Combined Maximum Sharpe,Combined,max_sharpe,0.0022356407454435425,1.5578821160269376,-0.04233622862674358
2023-11-09,Combined Maximum Sharpe,Combined,max_sharpe,-0.009813595138385207,1.5425936916669185,-0.0517343531576997
2023-11-10,Combined Maximum Sharpe,Combined,max_sharpe,0.01389654558773059,1.5640304152265136,-0.038556736367076794
2023-11-13,Combined Maximum Sharpe,Combined,max_sharpe,0.0021037072283045786,1.5673206773163137,-0.036534141223767524
2023-11-14,Combined Maximum Sharpe,Combined,max_sharpe,0.00951967408294827,1.5822410593478307,-0.027362260258170013
2023-11-15,Combined Maximum Sharpe,Combined,max_sharpe,0.002131163668035482,1.5856130740075867,-0.025289410045072125
2023-11-16,Combined Maximum Sharpe,Combined,max_sharpe,-0.005381709164531845,1.5770797655957984,-0.03053501895979882
2023-11-17,Combined Maximum Sharpe,Combined,max_sharpe,-0.0005026552572261748,1.5762870381605567,-0.031022325629215364
2023-11-20,Combined Maximum Sharpe,Combined,max_sharpe,0.007317845291127008,1.5878220628402246,-0.02393149691761376
2023-11-21,Combined Maximum Sharpe,Combined,max_sharpe,-0.007563853738191382,1.575812008994628,-0.03131433631338432
2023-11-22,Combined Maximum Sharpe,Combined,max_sharpe,0.0024589559183572154,1.5796868612603636,-0.028932380967634286
2023-11-24,Combined Maximum Sharpe,Combined,max_sharpe,0.0006486792677682215,1.5807115713768292,-0.02830246953556692
2023-11-27,Combined Maximum Sharpe,Combined,max_sharpe,-0.0020266715109928416,1.577507988268023,-0.03027178123786134
2023-11-28,Combined Maximum Sharpe,Combined,max_sharpe,-0.0004097482668356581,1.5768616071039108,-0.030669125694800736
2023-11-29,Combined Maximum Sharpe,Combined,max_sharpe,-0.0003602880621504023,1.576293482691208,-0.031018364037086577
2023-11-30,Combined Maximum Sharpe,Combined,max_sharpe,0.003849448114610161,1.582361342666226,-0.02728831950543731
2023-12-01,Combined Maximum Sharpe,Combined,max_sharpe,0.0033026782534231044,1.5875873730617072,-0.024075765791417236
2023-12-04,Combined Maximum Sharpe,Combined,max_sharpe,0.001512747976817077,1.5899889926483266,-0.02259943838059142
2023-12-05,Combined Maximum Sharpe,Combined,max_sharpe,0.004666519208457932,1.5974087068237566,-0.018038379885436995
2023-12-06,Combined Maximum Sharpe,Combined,max_sharpe,-0.005125167732288504,1.5892217192642666,-0.023071097895194015
2023-12-07,Combined Maximum Sharpe,Combined,max_sharpe,0.0031097275001724955,1.5941637657485341,-0.020033115222605313
2023-12-08,Combined Maximum Sharpe,Combined,max_sharpe,0.009706936688554494,1.6096382124938429,-0.010520638715191155
